cell,r_center_cm,direction,mu_m,psi_ang_in
88,8.85000000e-01,3,-1.83434642e-01,4.99997291e-01
89,8.95000000e-01,3,-1.83434642e-01,4.99997520e-01
90,9.05000000e-01,3,-1.83434642e-01,4.99997750e-01
91,9.15000000e-01,3,-1.83434642e-01,4.99997981e-01
92,9.25000000e-01,3,-1.83434642e-01,4.99998213e-01
93,9.35000000e-01,3,-1.83434642e-01,4.99998447e-01
94,9.45000000e-01,3,-1.83434642e-01,4.99998683e-01
95,9.55000000e-01,3,-1.83434642e-01,4.99998920e-01
96,9.65000000e-01,3,-1.83434642e-01,4.99999159e-01
97,9.75000000e-01,3,-1.83434642e-01,4.99999399e-01
98,9.85000000e-01,3,-1.83434642e-01,4.99999640e-01
99,9.95000000e-01,3,-1.83434642e-01,4.99999880e-01
0,5.00000000e-03,4,1.83434642e-01,4.99982271e-01
1,1.50000000e-02,4,1.83434642e-01,4.99982279e-01
2,2.50000000e-02,4,1.83434642e-01,4.99982294e-01
3,3.50000000e-02,4,1.83434642e-01,4.99982313e-01
4,4.50000000e-02,4,1.83434642e-01,4.99982334e-01
5,5.50000000e-02,4,1.83434642e-01,4.99982358e-01
6,6.50000000e-02,4,1.83434642e-01,4.99982386e-01
7,7.50000000e-02,4,1.83434642e-01,4.99982417e-01
8,8.50000000e-02,4,1.83434642e-01,4.99982451e-01
9,9.50000000e-02,4,1.83434642e-01,4.99982489e-01
10,1.05000000e-01,4,1.83434642e-01,4.99982531e-01
11,1.15000000e-01,4,1.83434642e-01,4.99982576e-01
12,1.25000000e-01,4,1.83434642e-01,4.99982625e-01
13,1.35000000e-01,4,1.83434642e-01,4.99982679e-01
14,1.45000000e-01,4,1.83434642e-01,4.99982736e-01
15,1.55000000e-01,4,1.83434642e-01,4.99982796e-01
16,1.65000000e-01,4,1.83434642e-01,4.99982861e-01
17,1.75000000e-01,4,1.83434642e-01,4.99982930e-01
18,1.85000000e-01,4,1.83434642e-01,4.99983003e-01
19,1.95000000e-01,4,1.83434642e-01,4.99983080e-01
20,2.05000000e-01,4,1.83434642e-01,4.99983161e-01
21,2.15000000e-01,4,1.83434642e-01,4.99983246e-01
22,2.25000000e-01,4,1.83434642e-01,4.99983335e-01
23,2.35000000e-01,4,1.83434642e-01,4.99983428e-01
24,2.45000000e-01,4,1.83434642e-01,4.99983525e-01
25,2.55000000e-01,4,1.83434642e-01,4.99983626e-01
26,2.65000000e-01,4,1.83434642e-01,4.99983731e-01
27,2.75000000e-01,4,1.83434642e-01,4.99983840e-01
28,2.85000000e-01,4,1.83434642e-01,4.99983953e-01
29,2.95000000e-01,4,1.83434642e-01,4.99984069e-01
30,3.05000000e-01,4,1.83434642e-01,4.99984189e-01
31,3.15000000e-01,4,1.83434642e-01,4.99984313e-01
32,3.25000000e-01,4,1.83434642e-01,4.99984441e-01
33,3.35000000e-01,4,1.83434642e-01,4.99984572e-01
